,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9
37,https://www.semanticscholar.org/paper/What-Does-BERT-Look-At-An-Analysis-of-BERT's-Clark-Khandelwal/95a251513853c6032bdecebd4b74e15795662986,4,Title,1,An Analysis of BERT's Attention.,An Analysis of,BERT 's,Attention .,"['An', 'Analysis', 'of', 'BERT', ""'s"", 'Attention', '.']","(3, 5)","(14, 21)",0,,,,,,,,,
38,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,0,"Recently, neural models pretrained on a language modeling task, such as ELMo (Peters et al., 2017), OpenAI GPT (Radford et al., 2018), and BERT (Devlin et al., 2018), have achieved impressive results on various natural language processing tasks such as question-answering and natural language inference.","Recently , neural models pretrained on a language modeling task , such as ELMo ( Peters et al. , 2017 ) , OpenAI GPT ( Radford et al. , 2018 ) , and",BERT,"( Devlin et al. , 2018 ) , have achieved impressive results on various natural language processing tasks such as question-answering and natural language inference .","['Recently', ',', 'neural', 'models', 'pretrained', 'on', 'a', 'language', 'modeling', 'task', ',', 'such', 'as', 'ELMo', '(', 'Peters', 'et', 'al.', ',', '2017', ')', ',', 'OpenAI', 'GPT', '(', 'Radford', 'et', 'al.', ',', '2018', ')', ',', 'and', 'BERT', '(', 'Devlin', 'et', 'al.', ',', '2018', ')', ',', 'have', 'achieved', 'impressive', 'results', 'on', 'various', 'natural', 'language', 'processing', 'tasks', 'such', 'as', 'question-answering', 'and', 'natural', 'language', 'inference', '.']","(33, 34)","(148, 152)",0,,,,,,,,,
39,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,1,"In this paper, we describe a simple re-implementation of BERT for query-based passage re-ranking.","In this paper , we describe",a simple re - implementation of BERT for query - based passage re - ranking,.,"['In', 'this', 'paper', ',', 'we', 'describe', 'a', 'simple', 're', '-', 'implementation', 'of', 'BERT', 'for', 'query', '-', 'based', 'passage', 're', '-', 'ranking', '.']","(6, 21)","(27, 102)",32,describe,"[',', 'we']",['a simple re - implementation of BERT for query - based passage re - ranking'],-1.0,0.0,19.0,28.0,19.0,28.0
40,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,2,"Our system is the state of the art on the TREC-CAR dataset and the top entry in the leaderboard of the MS MARCO passage retrieval task, outperforming the previous state of the art by 27% (relative) in MRR@10.",,Our system,"is the state of the art on the TREC - CAR dataset and the top entry in the leaderboard of the MS MARCO passage retrieval task , outperforming the previous state of the art by 27 % ( relative ) in MRR@10 .","['Our', 'system', 'is', 'the', 'state', 'of', 'the', 'art', 'on', 'the', 'TREC', '-', 'CAR', 'dataset', 'and', 'the', 'top', 'entry', 'in', 'the', 'leaderboard', 'of', 'the', 'MS', 'MARCO', 'passage', 'retrieval', 'task', ',', 'outperforming', 'the', 'previous', 'state', 'of', 'the', 'art', 'by', '27', '%', '(', 'relative', ')', 'in', 'MRR@10', '.']","(0, 2)","(0, 10)",-1,is,['Our system'],[],1.0,2.0,11.0,14.0,0.0,3.0
41,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,3,The code to reproduce our results is available at this https URL,The code to reproduce our results is available at this https URL,,,"['The', 'code', 'to', 'reproduce', 'our', 'results', 'is', 'available', 'at', 'this', 'https', 'URL']",,,,,,,,,,,,
42,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Title,0,Passage Re-ranking with BERT.,Passage Re-ranking with,BERT,.,"['Passage', 'Re-ranking', 'with', 'BERT', '.']","(3, 4)","(23, 27)",0,,,,,,,,,
43,https://www.semanticscholar.org/paper/Assessing-BERT's-Syntactic-Abilities-Goldberg/efeab0dcdb4c1cce5e537e57745d84774be99b9a,6,Abstract,0,"I assess the extent to which the recently introduced BERT model captures English syntactic phenomena, using (1) naturally-occurring subject-verb agreement stimuli; (2) ""coloreless green ideas"" subject-verb agreement stimuli, in which content words in natural sentences are randomly replaced with words sharing the same part-of-speech and inflection; and (3) manually crafted stimuli for subject-verb agreement and reflexive anaphora phenomena.",I assess the extent to which,the recently introduced BERT model,"captures English syntactic phenomena , using ( 1 ) naturally - occurring subject - verb agreement stimuli ; ( 2 ) "" coloreless green ideas "" subject - verb agreement stimuli , in which content words in natural sentences are randomly replaced with words sharing the same part - of - speech and inflection ; and ( 3 ) manually crafted stimuli for subject - verb agreement and reflexive anaphora phenomena .","['I', 'assess', 'the', 'extent', 'to', 'which', 'the', 'recently', 'introduced', 'BERT', 'model', 'captures', 'English', 'syntactic', 'phenomena', ',', 'using', '(', '1', ')', 'naturally', '-', 'occurring', 'subject', '-', 'verb', 'agreement', 'stimuli', ';', '(', '2', ')', '""', 'coloreless', 'green', 'ideas', '""', 'subject', '-', 'verb', 'agreement', 'stimuli', ',', 'in', 'which', 'content', 'words', 'in', 'natural', 'sentences', 'are', 'randomly', 'replaced', 'with', 'words', 'sharing', 'the', 'same', 'part', '-', 'of', '-', 'speech', 'and', 'inflection', ';', 'and', '(', '3', ')', 'manually', 'crafted', 'stimuli', 'for', 'subject', '-', 'verb', 'agreement', 'and', 'reflexive', 'anaphora', 'phenomena', '.']","(6, 11)","(28, 62)",24,assess,['I'],"['the extent the recently introduced BERT model captures English syntactic , using ( 1 ) naturally - occurring subject - verb agreement stimuli ( 2 ) "" coloreless green ideas ""', 'subject - verb agreement stimuli , in which content words in natural sentences are randomly replaced with words sharing the same part - of - speech and inflection ; and']",-1.0,0.0,2.0,9.0,2.0,9.0
44,https://www.semanticscholar.org/paper/Assessing-BERT's-Syntactic-Abilities-Goldberg/efeab0dcdb4c1cce5e537e57745d84774be99b9a,6,Abstract,1,The BERT model performs remarkably well on all cases.,,The BERT model,performs remarkably well on all cases .,"['The', 'BERT', 'model', 'performs', 'remarkably', 'well', 'on', 'all', 'cases', '.']","(0, 3)","(0, 14)",4,performs,['The BERT model'],"['well on all cases', '.']",1.0,2.0,15.0,24.0,0.0,9.0
45,https://www.semanticscholar.org/paper/Assessing-BERT's-Syntactic-Abilities-Goldberg/efeab0dcdb4c1cce5e537e57745d84774be99b9a,6,Title,0,Assessing BERT's Syntactic Abilities.,Assessing,BERT,'s Syntactic Abilities .,"['Assessing', 'BERT', ""'s"", 'Syntactic', 'Abilities', '.']","(1, 2)","(9, 13)",0,,,,,,,,,
46,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,0,"Pretrained contextual representation models (Peters et al., 2018; Devlin et al., 2018) have pushed forward the state-of-the-art on many NLP tasks.","Pretrained contextual representation models (Peters et al., 2018; Devlin et al., 2018) have pushed forward the state-of-the-art on many NLP tasks.",,,"['Pretrained', 'contextual', 'representation', 'models', '(Peters', 'et', 'al.,', '2018;', 'Devlin', 'et', 'al.,', '2018)', 'have', 'pushed', 'forward', 'the', 'state-of-the-art', 'on', 'many', 'NLP', 'tasks.']",,,,,,,,,,,,
47,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,1,"A new release of BERT (Devlin, 2018) includes a model simultaneously pretrained on 104 languages with impressive performance for zero-shot cross-lingual transfer on a natural language inference task.",A new release of,BERT,"( Devlin , 2018 ) includes a model simultaneously pretrained on 104 languages with impressive performance for zero-shot cross-lingual transfer on a natural language inference task .","['A', 'new', 'release', 'of', 'BERT', '(', 'Devlin', ',', '2018', ')', 'includes', 'a', 'model', 'simultaneously', 'pretrained', 'on', '104', 'languages', 'with', 'impressive', 'performance', 'for', 'zero-shot', 'cross-lingual', 'transfer', 'on', 'a', 'natural', 'language', 'inference', 'task', '.']","(4, 5)","(16, 20)",0,includes,"['new release of BERT ( Devlin , 2018', ')']",['a model simultaneously pretrained on 104 languages with impressive performance for zero - shot cross - lingual transfer on a natural language inference task'],1.0,2.0,40.0,49.0,18.0,27.0
48,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,2,"This paper explores the broader cross-lingual potential of mBERT (multilingual) as a zero shot language transfer model on 5 NLP tasks covering a total of 39 languages from various language families: NLI, document classification, NER, POS tagging, and dependency parsing.",This paper explores the broader cross-lingual potential of,mBERT,"( multilingual ) as a zero shot language transfer model on 5 NLP tasks covering a total of 39 languages from various language families : NLI , document classification , NER , POS tagging , and dependency parsing .","['This', 'paper', 'explores', 'the', 'broader', 'cross-lingual', 'potential', 'of', 'mBERT', '(', 'multilingual', ')', 'as', 'a', 'zero', 'shot', 'language', 'transfer', 'model', 'on', '5', 'NLP', 'tasks', 'covering', 'a', 'total', 'of', '39', 'languages', 'from', 'various', 'language', 'families', ':', 'NLI', ',', 'document', 'classification', ',', 'NER', ',', 'POS', 'tagging', ',', 'and', 'dependency', 'parsing', '.']","(8, 9)","(58, 63)",1,explores,"['This', 'paper']",['the broader cross - lingual potential of mBERT ( multilingual ) as a zero shot language transfer model on 5 NLP tasks covering a total of 39 languages from'],-1.0,0.0,11.0,20.0,11.0,20.0
49,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,3,We compare mBERT with the best-published methods for zero-shot cross-lingual transfer and find mBERT competitive on each task.,We compare,mBERT,with the best - published methods for zero - shot cross - lingual transfer and find mBERT competitive on each task .,"['We', 'compare', 'mBERT', 'with', 'the', 'best', '-', 'published', 'methods', 'for', 'zero', '-', 'shot', 'cross', '-', 'lingual', 'transfer', 'and', 'find', 'mBERT', 'competitive', 'on', 'each', 'task', '.']","(2, 3)","(10, 15)",1,compare,['We'],['mBERT with the best - published methods for zero - shot cross'],-1.0,0.0,3.0,11.0,3.0,11.0
50,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,3,We compare mBERT with the best-published methods for zero-shot cross-lingual transfer and find mBERT competitive on each task.,We compare mBERT with the best - published methods for zero - shot cross - lingual transfer and find,mBERT,competitive on each task .,"['We', 'compare', 'mBERT', 'with', 'the', 'best', '-', 'published', 'methods', 'for', 'zero', '-', 'shot', 'cross', '-', 'lingual', 'transfer', 'and', 'find', 'mBERT', 'competitive', 'on', 'each', 'task', '.']","(19, 20)","(100, 105)",1,find,['- lingual transfer'],['We compare mBERT with the best - published methods for zero - shot cross mBERT competitive on each task .'],-1.0,0.0,96.0,101.0,96.0,101.0
51,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,4,"Additionally, we investigate the most effective strategy for utilizing mBERT in this manner, determine to what extent mBERT generalizes away from language specific features, and measure factors that influence cross-lingual transfer.","Additionally , we investigate the most effective strategy for utilizing",mBERT,"in this manner , determine to what extent mBERT generalizes away from language specific features , and measure factors that influence cross - lingual transfer .","['Additionally', ',', 'we', 'investigate', 'the', 'most', 'effective', 'strategy', 'for', 'utilizing', 'mBERT', 'in', 'this', 'manner', ',', 'determine', 'to', 'what', 'extent', 'mBERT', 'generalizes', 'away', 'from', 'language', 'specific', 'features', ',', 'and', 'measure', 'factors', 'that', 'influence', 'cross', '-', 'lingual', 'transfer', '.']","(10, 11)","(71, 76)",1,investigate,['Additionally'],"['the most effective strategy for utilizing mBERT in', 'this manner , determine to what extent mBERT generalizes away from language specific features , and measure factors that influence cross - lingual transfer .']",-1.0,0.0,18.0,30.0,18.0,30.0
52,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,4,"Additionally, we investigate the most effective strategy for utilizing mBERT in this manner, determine to what extent mBERT generalizes away from language specific features, and measure factors that influence cross-lingual transfer.","Additionally , we investigate the most effective strategy for utilizing mBERT in this manner , determine to what extent",mBERT,"generalizes away from language specific features , and measure factors that influence cross - lingual transfer .","['Additionally', ',', 'we', 'investigate', 'the', 'most', 'effective', 'strategy', 'for', 'utilizing', 'mBERT', 'in', 'this', 'manner', ',', 'determine', 'to', 'what', 'extent', 'mBERT', 'generalizes', 'away', 'from', 'language', 'specific', 'features', ',', 'and', 'measure', 'factors', 'that', 'influence', 'cross', '-', 'lingual', 'transfer', '.']","(19, 20)","(119, 124)",1,generalizes,['what extent mBERT'],"['away from language specific features , and measure factors that influence cross - lingual transfer .']",1.0,2.0,126.0,138.0,0.0,12.0
53,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Title,0,"Beto, Bentz, Becas: The Surprising Cross-Lingual Effectiveness of BERT.","Beto , Bentz , Becas : The Surprising Cross-Lingual Effectiveness of",BERT,.,"['Beto', ',', 'Bentz', ',', 'Becas', ':', 'The', 'Surprising', 'Cross-Lingual', 'Effectiveness', 'of', 'BERT', '.']","(11, 12)","(68, 72)",0,,,,,,,,,
