,split_0,split_1,split_2,c_senttype,c_sentparts,c_subj_full,c_subj_split,c_subj_span0,c_subj_span1,c_subj_cspan0,c_subj_cspan1,c_subj_allspans,c_verb_full,c_verb_split,c_verb_span0,c_verb_span1,c_verb_cspan0,c_verb_cspan1,c_verb_allspans,c_subj_list,c_verb_list,d_averb,d_averb_s,d_averb_o,d_averb_relation,d_averb_split,d_averb_span0,d_averb_span1,d_averb_cspan0,d_averb_cspan1,d_root,d_root_full,d_root_s,d_root_o,d_root_split,d_root_span0,d_root_span1,d_root_cspan0,d_root_cspan1,fverb,fword,d_apos,d_apos_w,URL,ID,Type,Index,Text,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index
24,"However, due to limited data resources from downstream tasks and the extremely large capacity of pre-trained models, aggressive fine-tuning often causes the adapted model to overfit the data of downstream tasks and forget the knowledge of the pre-trained model.",,,S,"['ADVP', ',', 'PP', 'ADVP', 'VP', '.']",,,,,,,[],causes,0.0,152.0,158.0,152.0,158.0,"[(152, 158)]",[],"['causes', 'overfit', 'forget']",,,,,,,,,,causes,causes,"['However , due to limited data resources from downstream tasks and the extremely large capacity of pre - trained models , aggressive fine - tuning', 'the adapted model to overfit the data of downstream tasks and forget the knowledge of the pre - trained model .']",[],0,152,159,152,159,,,,,https://www.semanticscholar.org/paper/SMART%3A-Robust-and-Efficient-Fine-Tuning-for-Natural-Jiang-He/7234b6be1573b3e552b7a54b46452599ff869a94,2,Abstract,2,"However, due to limited data resources from downstream tasks and the extremely large capacity of pre-trained models, aggressive fine-tuning often causes the adapted model to overfit the data of downstream tasks and forget the knowledge of the pre-trained model.","['However,', 'due', 'to', 'limited', 'data', 'resources', 'from', 'downstream', 'tasks', 'and', 'the', 'extremely', 'large', 'capacity', 'of', 'pre-trained', 'models,', 'aggressive', 'fine-tuning', 'often', 'causes', 'the', 'adapted', 'model', 'to', 'overfit', 'the', 'data', 'of', 'downstream', 'tasks', 'and', 'forget', 'the', 'knowledge', 'of', 'the', 'pre-trained', 'model.']",,,
25,"To address the above issue in a more principled manner, we propose a new computational framework for robust and efficient fine-tuning for pre-trained language models.",,,S,"['S', ',', 'NP', 'VP', '.']",we,0.0,57.0,59.0,57.0,59.0,"[(57, 59)]",propose,0.0,60.0,67.0,60.0,67.0,"[(60, 67)]",['we'],"['address', 'propose']",,,,,,,,,,propose,propose,"['we', 'To address the above issue in a more principled manner']","['a new computational framework for robust and efficient fine - tuning for pre - trained language models', '.']",0,60,68,60,68,,,,,https://www.semanticscholar.org/paper/SMART%3A-Robust-and-Efficient-Fine-Tuning-for-Natural-Jiang-He/7234b6be1573b3e552b7a54b46452599ff869a94,2,Abstract,3,"To address the above issue in a more principled manner, we propose a new computational framework for robust and efficient fine-tuning for pre-trained language models.","['To', 'address', 'the', 'above', 'issue', 'in', 'a', 'more', 'principled', 'manner,', 'we', 'propose', 'a', 'new', 'computational', 'framework', 'for', 'robust', 'and', 'efficient', 'fine-tuning', 'for', 'pre-trained', 'language', 'models.']",,,
26,"Specifically, our proposed framework contains two important ingredients: 1.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",framework,0.0,28.0,37.0,28.0,37.0,"[(28, 37)]",contains,0.0,38.0,46.0,38.0,46.0,"[(38, 46)]",['framework'],['contains'],,,,,,,,,,contains,contains,['our proposed framework'],"['two important ingredients : 1', '.']",0,38,47,38,47,,,,,https://www.semanticscholar.org/paper/SMART%3A-Robust-and-Efficient-Fine-Tuning-for-Natural-Jiang-He/7234b6be1573b3e552b7a54b46452599ff869a94,2,Abstract,4,"Specifically, our proposed framework contains two important ingredients: 1.","['Specifically,', 'our', 'proposed', 'framework', 'contains', 'two', 'important', 'ingredients:', '1.']",,,
27,"Smoothness-inducing regularization, which effectively manages the capacity of the model; 2.",,,NP,"['NP', 'HYPH', 'S', ':', 'NP', '.']",Smoothness,0.0,0.0,10.0,0.0,10.0,"[(0, 10)]",,,,,,,[],['Smoothness'],['inducing'],,,,,,,,,,Smoothness,Smoothness,[],"['-', 'inducing regularization which effectively manages the capacity of the model ; 2', '.']",0,0,11,0,11,,,,,https://www.semanticscholar.org/paper/SMART%3A-Robust-and-Efficient-Fine-Tuning-for-Natural-Jiang-He/7234b6be1573b3e552b7a54b46452599ff869a94,2,Abstract,5,"Smoothness-inducing regularization, which effectively manages the capacity of the model; 2.","['Smoothness-inducing', 'regularization,', 'which', 'effectively', 'manages', 'the', 'capacity', 'of', 'the', 'model;', '2.']",,,
28,"Bregman proximal point optimization, which is a class of trust-region methods and can prevent knowledge forgetting.",,,NP,"['NP', ',', 'SBAR', '.']",Bregman proximal point optimization,0.0,0.0,35.0,0.0,35.0,"[(0, 7), (8, 16), (17, 22), (23, 35)]",,,,,,,[],"['Bregman', 'proximal', 'point', 'optimization']",[],,,,,,,,,,proximal,proximal,[],"['point optimization , which is a class of trust - region methods and can prevent knowledge forgetting .']",0,8,17,8,17,,,,,https://www.semanticscholar.org/paper/SMART%3A-Robust-and-Efficient-Fine-Tuning-for-Natural-Jiang-He/7234b6be1573b3e552b7a54b46452599ff869a94,2,Abstract,6,"Bregman proximal point optimization, which is a class of trust-region methods and can prevent knowledge forgetting.","['Bregman', 'proximal', 'point', 'optimization,', 'which', 'is', 'a', 'class', 'of', 'trust-region', 'methods', 'and', 'can', 'prevent', 'knowledge', 'forgetting.']",,,
29,Our experiments demonstrate that our proposed method achieves the state-of-the-art performance on multiple NLP benchmarks.,,,S,"['NP', 'VP', '.']",experiments,0.0,4.0,15.0,4.0,15.0,"[(4, 15)]",demonstrate,0.0,16.0,27.0,16.0,27.0,"[(16, 27)]",['experiments'],['demonstrate'],,,,,,,,,,demonstrate,demonstrate,['Our experiments'],[],0,16,28,16,28,,,,,https://www.semanticscholar.org/paper/SMART%3A-Robust-and-Efficient-Fine-Tuning-for-Natural-Jiang-He/7234b6be1573b3e552b7a54b46452599ff869a94,2,Abstract,7,Our experiments demonstrate that our proposed method achieves the state-of-the-art performance on multiple NLP benchmarks.,"['Our', 'experiments', 'demonstrate', 'that', 'our', 'proposed', 'method', 'achieves', 'the', 'state-of-the-art', 'performance', 'on', 'multiple', 'NLP', 'benchmarks.']",,,
30,SMART: Robust and Efficient Fine-Tuning for Pre-trained Natural Language Models through Principled Regularized Optimization.,,,FRAG,"['ADJP', ':', 'NP', 'HYPH', 'NP', 'JJ', 'NP', 'PP', '.']",Fine Tuning Pre - Natural Language Models,0.0,29.0,84.0,29.0,84.0,"[(29, 33), (36, 42), (47, 50), (51, 52), (61, 68), (69, 77), (78, 84)]",,,,,,,[],"['Fine', 'Tuning', 'Pre', '-', 'Natural', 'Language', 'Models']",[],,,,,,,,,,SMART,SMART,[],[': Robust and Efficient Fine - Tuning for Pre - trained Natural Language Models through Principled Regularized Optimization .'],0,0,6,0,6,,,,,https://www.semanticscholar.org/paper/SMART%3A-Robust-and-Efficient-Fine-Tuning-for-Natural-Jiang-He/7234b6be1573b3e552b7a54b46452599ff869a94,2,Title,0,SMART: Robust and Efficient Fine-Tuning for Pre-trained Natural Language Models through Principled Regularized Optimization.,"['SMART:', 'Robust', 'and', 'Efficient', 'Fine-Tuning', 'for', 'Pre-trained', 'Natural', 'Language', 'Models', 'through', 'Principled', 'Regularized', 'Optimization.']",,,
31,Fine-tuning of pre-trained,transformer,models has become the standard approach for solving common NLP tasks .,S,"['NP', 'VP', '.']",Fine trained transformer models,0.0,0.0,49.0,0.0,49.0,"[(0, 4), (23, 30), (31, 42), (43, 49)]",has become,2.0,50.0,60.0,11.0,21.0,"[(50, 53), (54, 60)]","['Fine', 'trained', 'transformer', 'models']","['has', 'become']",,,,,,,,,,approach,has become approach,['Fine - tuning of pre - trained transformer models'],[],2,50,83,11,44,has,models,"['NOUN', 'NOUN', 'ADP']","['transformer', 'models', 'of']",https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,0,Fine-tuning of pre-trained transformer models has become the standard approach for solving common NLP tasks.,"['Fine-tuning', 'of', 'pre-trained', 'transformer', 'models', 'has', 'become', 'the', 'standard', 'approach', 'for', 'solving', 'common', 'NLP', 'tasks', '.']","(3, 4)","(26, 37)",0.0
32,Most of the existing approaches rely on a randomly initialized classifier on top of such networks.,,,S,"['NP', 'VP', '.']",Most,0.0,0.0,4.0,0.0,4.0,"[(0, 4)]",rely,0.0,32.0,36.0,32.0,36.0,"[(32, 36)]",['Most'],['rely'],,,,,,,,,,rely,rely,['Most of the existing approaches'],['.'],0,32,37,32,37,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,1,Most of the existing approaches rely on a randomly initialized classifier on top of such networks.,"['Most', 'of', 'the', 'existing', 'approaches', 'rely', 'on', 'a', 'randomly', 'initialized', 'classifier', 'on', 'top', 'of', 'such', 'networks.']",,,
33,"We argue that this fine-tuning procedure is sub-optimal as the pre-trained model has no prior on the specific classifier labels, while it might have already learned an intrinsic textual representation of the task.",,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",argue,0.0,3.0,8.0,3.0,8.0,"[(3, 8)]",['We'],['argue'],,,,,,,,,,We,We,[],"['argue that this fine - tuning procedure is sub - optimal as the pre - trained model has no prior on the specific classifier labels , while it might have already learned an intrinsic textual representation of the task .']",0,0,3,0,3,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,2,"We argue that this fine-tuning procedure is sub-optimal as the pre-trained model has no prior on the specific classifier labels, while it might have already learned an intrinsic textual representation of the task.","['We', 'argue', 'that', 'this', 'fine-tuning', 'procedure', 'is', 'sub-optimal', 'as', 'the', 'pre-trained', 'model', 'has', 'no', 'prior', 'on', 'the', 'specific', 'classifier', 'labels,', 'while', 'it', 'might', 'have', 'already', 'learned', 'an', 'intrinsic', 'textual', 'representation', 'of', 'the', 'task.']",,,
34,"In this paper, we introduce a new scoring method that casts a plausibility ranking task in a full-text format and leverages the masked language modeling head tuned during the pre-training phase.",,,S,"['PP', ',', 'NP', 'VP', '.']",we,0.0,16.0,18.0,16.0,18.0,"[(16, 18)]",introduce,0.0,19.0,28.0,19.0,28.0,"[(19, 28)]",['we'],['introduce'],,,,,,,,,,introduce,introduce,"[',', 'we']",['a new scoring method that casts a plausibility ranking task in a full - text format and leverages the masked language modeling head tuned during the pre - training phase'],0,19,29,19,29,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,3,"In this paper, we introduce a new scoring method that casts a plausibility ranking task in a full-text format and leverages the masked language modeling head tuned during the pre-training phase.","['In', 'this', 'paper,', 'we', 'introduce', 'a', 'new', 'scoring', 'method', 'that', 'casts', 'a', 'plausibility', 'ranking', 'task', 'in', 'a', 'full-text', 'format', 'and', 'leverages', 'the', 'masked', 'language', 'modeling', 'head', 'tuned', 'during', 'the', 'pre-training', 'phase.']",,,
35,"We study commonsense reasoning tasks where the model must rank a set of hypotheses given a premise, focusing on the COPA, Swag, HellaSwag and CommonsenseQA datasets.",,,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",study,0.0,3.0,8.0,3.0,8.0,"[(3, 8)]",['We'],['study'],,,,,,,,,,rank,must rank,['We study commonsense reasoning tasks where the model'],"['a set of hypotheses given a premise , focusing on the COPA , Swag , HellaSwag and CommonsenseQA datasets .']",0,53,63,53,63,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,4,"We study commonsense reasoning tasks where the model must rank a set of hypotheses given a premise, focusing on the COPA, Swag, HellaSwag and CommonsenseQA datasets.","['We', 'study', 'commonsense', 'reasoning', 'tasks', 'where', 'the', 'model', 'must', 'rank', 'a', 'set', 'of', 'hypotheses', 'given', 'a', 'premise,', 'focusing', 'on', 'the', 'COPA,', 'Swag,', 'HellaSwag', 'and', 'CommonsenseQA', 'datasets.']",,,
36,"By exploiting our scoring method without fine-tuning, we are able to produce strong baselines (e.g.",,,S,"['PP', ',', 'NP', 'VP']",we,0.0,57.0,59.0,57.0,59.0,"[(57, 59)]",are produce,0.0,60.0,79.0,60.0,79.0,"[(60, 63), (72, 79)]",['we'],"['are', 'produce']",,,,,,,,,,able,are able,"['we', 'By exploiting our scoring method without fine - tuning']",[],0,60,69,60,69,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,5,"By exploiting our scoring method without fine-tuning, we are able to produce strong baselines (e.g.","['By', 'exploiting', 'our', 'scoring', 'method', 'without', 'fine-tuning,', 'we', 'are', 'able', 'to', 'produce', 'strong', 'baselines', '(e.g.']",,,
37,80% test accuracy on COPA) that are comparable to supervised approaches.,,,NP,"['NP', 'PP', '-RRB-', 'SBAR', '.']",% test accuracy,0.0,3.0,18.0,3.0,18.0,"[(3, 4), (5, 9), (10, 18)]",,,,,,,[],"['%', 'test', 'accuracy']",[],,,,,,,,,,comparable,are comparable,"['that', '80 % test accuracy on COPA )']",['.'],0,34,49,34,49,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,6,80% test accuracy on COPA) that are comparable to supervised approaches.,"['80%', 'test', 'accuracy', 'on', 'COPA)', 'that', 'are', 'comparable', 'to', 'supervised', 'approaches.']",,,
38,"Moreover, when fine-tuning directly on the proposed scoring function, we show that our method provides a much more stable training phase across random restarts (e.g $\times 10$ standard deviation reduction on COPA test accuracy) and requires less annotated data than the standard classifier approach to reach equivalent performances.",,,S,"['ADVP', ',', 'SBAR', ',', 'NP', 'VP', '.']",we,0.0,74.0,76.0,74.0,76.0,"[(74, 76)]",show,0.0,77.0,81.0,77.0,81.0,"[(77, 81)]",['we'],['show'],,,,,,,,,,show,show,"[',', 'we']",[],0,77,82,77,82,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Abstract,7,"Moreover, when fine-tuning directly on the proposed scoring function, we show that our method provides a much more stable training phase across random restarts (e.g $\times 10$ standard deviation reduction on COPA test accuracy) and requires less annotated data than the standard classifier approach to reach equivalent performances.","['Moreover,', 'when', 'fine-tuning', 'directly', 'on', 'the', 'proposed', 'scoring', 'function,', 'we', 'show', 'that', 'our', 'method', 'provides', 'a', 'much', 'more', 'stable', 'training', 'phase', 'across', 'random', 'restarts', '(e.g', '$\\times', '10$', 'standard', 'deviation', 'reduction', 'on', 'COPA', 'test', 'accuracy)', 'and', 'requires', 'less', 'annotated', 'data', 'than', 'the', 'standard', 'classifier', 'approach', 'to', 'reach', 'equivalent', 'performances.']",,,
39,Pre-training Is (Almost) All You Need: An Application to Commonsense Reasoning.,,,S,"['NP', 'VP', '.']",Pre - training,0.0,0.0,14.0,0.0,14.0,"[(0, 3), (4, 5), (6, 14)]",Is,0.0,15.0,17.0,15.0,17.0,"[(15, 17)]","['Pre', '-', 'training']",['Is'],,,,,,,,,,Pre,Pre,[],['- training Is ( Almost ) All You Need : An Application to Commonsense Reasoning .'],0,0,4,0,4,,,,,https://www.semanticscholar.org/paper/Pre-training-Is-(Almost)-All-You-Need%3A-An-to-Tamborrino-Pellicano/d6599d4dfaeb78bea1f975db683aa653e26b3987,3,Title,0,Pre-training Is (Almost) All You Need: An Application to Commonsense Reasoning.,"['Pre-training', 'Is', '(Almost)', 'All', 'You', 'Need:', 'An', 'Application', 'to', 'Commonsense', 'Reasoning.']",,,
40,Recent developments in unsupervised representation learning have successfully established the concept of,transfer learning,in NLP .,S,"['NP', 'VP', '.']",Recent developments,0.0,0.0,19.0,0.0,19.0,"[(0, 6), (7, 19)]",have established,0.0,60.0,89.0,60.0,89.0,"[(60, 64), (78, 89)]","['Recent', 'developments']","['have', 'established']",established,[],['the concept of transfer learning in NLP'],-1.0,0.0,78.0,90.0,78.0,90.0,successfully,have successfully,['Recent developments in unsupervised representation learning'],['established the concept of transfer learning in NLP'],0,60,78,60,78,,in,"['ADP', 'NOUN', 'VERB']","['of', 'concept', 'established']",https://www.semanticscholar.org/paper/On-the-Comparability-of-Pre-trained-Language-Models-A%C3%9Fenmacher-Heumann/86bd570007c863c147eb9c13f00fc6908f6b3fc9,4,Abstract,0,Recent developments in unsupervised representation learning have successfully established the concept of transfer learning in NLP.,"['Recent', 'developments', 'in', 'unsupervised', 'representation', 'learning', 'have', 'successfully', 'established', 'the', 'concept', 'of', 'transfer', 'learning', 'in', 'NLP', '.']","(12, 14)","(104, 121)",0.0
41,Recent developments in unsupervised representation learning have successfully established the concept of,transfer,learning in NLP .,S,"['NP', 'VP', '.']",Recent developments,0.0,0.0,19.0,0.0,19.0,"[(0, 6), (7, 19)]",have established,0.0,60.0,89.0,60.0,89.0,"[(60, 64), (78, 89)]","['Recent', 'developments']","['have', 'established']",established,[],['the concept of transfer learning in NLP'],-1.0,0.0,78.0,90.0,78.0,90.0,successfully,have successfully,['Recent developments in unsupervised representation learning'],['established the concept of transfer learning in NLP'],0,60,78,60,78,,learning,"['NOUN', 'ADP', 'NOUN']","['transfer', 'of', 'concept']",https://www.semanticscholar.org/paper/On-the-Comparability-of-Pre-trained-Language-Models-A%C3%9Fenmacher-Heumann/86bd570007c863c147eb9c13f00fc6908f6b3fc9,4,Abstract,0,Recent developments in unsupervised representation learning have successfully established the concept of transfer learning in NLP.,"['Recent', 'developments', 'in', 'unsupervised', 'representation', 'learning', 'have', 'successfully', 'established', 'the', 'concept', 'of', 'transfer', 'learning', 'in', 'NLP', '.']","(12, 13)","(104, 112)",0.0
