,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2
164,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,0,Data points such as compressive strengths of materials or patient lab results are often reported in scientific literature.,Data points such as compressive strengths of materials or patient lab results are often reported in scientific literature.,,,"['Data', 'points', 'such', 'as', 'compressive', 'strengths', 'of', 'materials', 'or', 'patient', 'lab', 'results', 'are', 'often', 'reported', 'in', 'scientific', 'literature.']",,,,S,"['NP', 'VP', '.']"
165,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,1,"Though databases of such data exist, they are typically curated manually.","Though databases of such data exist, they are typically curated manually.",,,"['Though', 'databases', 'of', 'such', 'data', 'exist,', 'they', 'are', 'typically', 'curated', 'manually.']",,,,S,"['SBAR', ',', 'NP', 'VP', '.']"
166,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,2,"While automated extraction of measured quantities, such as 17.2 mV, is straightforward, it is much more challenging to capture information about such quantities, such as which property of which entity is being measured.","While automated extraction of measured quantities, such as 17.2 mV, is straightforward, it is much more challenging to capture information about such quantities, such as which property of which entity is being measured.",,,"['While', 'automated', 'extraction', 'of', 'measured', 'quantities,', 'such', 'as', '17.2', 'mV,', 'is', 'straightforward,', 'it', 'is', 'much', 'more', 'challenging', 'to', 'capture', 'information', 'about', 'such', 'quantities,', 'such', 'as', 'which', 'property', 'of', 'which', 'entity', 'is', 'being', 'measured.']",,,,S,"['SBAR', ',', 'NP', 'VP', '.']"
167,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,3,"Additionally, further context may be required identifying conditions, such as temperature or pressure, under which a measurement was performed.","Additionally, further context may be required identifying conditions, such as temperature or pressure, under which a measurement was performed.",,,"['Additionally,', 'further', 'context', 'may', 'be', 'required', 'identifying', 'conditions,', 'such', 'as', 'temperature', 'or', 'pressure,', 'under', 'which', 'a', 'measurement', 'was', 'performed.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
168,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,4,"This information on property, entity, and context is needed to place the measurements into a database, but little attention has been given to the problem.","This information on property, entity, and context is needed to place the measurements into a database, but little attention has been given to the problem.",,,"['This', 'information', 'on', 'property,', 'entity,', 'and', 'context', 'is', 'needed', 'to', 'place', 'the', 'measurements', 'into', 'a', 'database,', 'but', 'little', 'attention', 'has', 'been', 'given', 'to', 'the', 'problem.']",,,,S,"['S', ',', 'CC', 'S', '.']"
169,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,5,We start to address this information extraction problem by applying machine comprehension and question answering techniques.,We start to address this information extraction problem by applying machine comprehension and question answering techniques.,,,"['We', 'start', 'to', 'address', 'this', 'information', 'extraction', 'problem', 'by', 'applying', 'machine', 'comprehension', 'and', 'question', 'answering', 'techniques.']",,,,S,"['NP', 'VP', '.']"
170,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,6,"To our knowledge, our research is the first to apply neural language models to extracting such properties and entities.","To our knowledge, our research is the first to apply neural language models to extracting such properties and entities.",,,"['To', 'our', 'knowledge,', 'our', 'research', 'is', 'the', 'first', 'to', 'apply', 'neural', 'language', 'models', 'to', 'extracting', 'such', 'properties', 'and', 'entities.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
171,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,7,We found that we can do so with a very small investment in training data generation.,We found that we can do so with a very small investment in training data generation.,,,"['We', 'found', 'that', 'we', 'can', 'do', 'so', 'with', 'a', 'very', 'small', 'investment', 'in', 'training', 'data', 'generation.']",,,,S,"['NP', 'VP', '.']"
172,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,8,"We develop a multi-turn question answering solution, where initial questions provide answers that are plugged into templates for follow-on questions.","We develop a multi-turn question answering solution, where initial questions provide answers that are plugged into templates for follow-on questions.",,,"['We', 'develop', 'a', 'multi-turn', 'question', 'answering', 'solution,', 'where', 'initial', 'questions', 'provide', 'answers', 'that', 'are', 'plugged', 'into', 'templates', 'for', 'follow-on', 'questions.']",,,,S,"['NP', 'VP', '.']"
173,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,9,"We use existing QA datasets, SQuAD and DROP, to do most of the training of our model and measure the effect of adding different amounts of the gold data.","We use existing QA datasets , SQuAD and",DROP,", to do most of the training of our model and measure the effect of adding different amounts of the gold data .","['We', 'use', 'existing', 'QA', 'datasets', ',', 'SQuAD', 'and', 'DROP', ',', 'to', 'do', 'most', 'of', 'the', 'training', 'of', 'our', 'model', 'and', 'measure', 'the', 'effect', 'of', 'adding', 'different', 'amounts', 'of', 'the', 'gold', 'data', '.']","(8, 9)","(39, 43)",0,S,"['NP', 'VP', '.']"
174,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,10,"Adding gold data representing only 0.1% of the SQuAD data, a SciBERT-based QA model’s exact match and partial overlap accuracies improve from .32 and .47, respectively, to .42 and .57.","Adding gold data representing only 0.1% of the SQuAD data, a SciBERT-based QA model’s exact match and partial overlap accuracies improve from .32 and .47, respectively, to .42 and .57.",,,"['Adding', 'gold', 'data', 'representing', 'only', '0.1%', 'of', 'the', 'SQuAD', 'data,', 'a', 'SciBERT-based', 'QA', 'model’s', 'exact', 'match', 'and', 'partial', 'overlap', 'accuracies', 'improve', 'from', '.32', 'and', '.47,', 'respectively,', 'to', '.42', 'and', '.57.']",,,,S,"['S', ',', 'NP', 'VP', '.']"
175,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Abstract,11,We improve substantially over the state-art baseline (GROBID-quantities).,We improve substantially over the state-art baseline (GROBID-quantities).,,,"['We', 'improve', 'substantially', 'over', 'the', 'state-art', 'baseline', '(GROBID-quantities).']",,,,S,"['NP', 'VP', '.']"
176,https://www.semanticscholar.org/paper/Automatic-Construction-of-Measured-Property-Bases/dd545488d4f07504f38d510205552ac849c0a4a5,20,Title,0,Automatic Construction of Measured Property Knowledge Bases through Multi-Turn Question Answering.,Automatic Construction of Measured Property Knowledge Bases through Multi-Turn Question Answering.,,,"['Automatic', 'Construction', 'of', 'Measured', 'Property', 'Knowledge', 'Bases', 'through', 'Multi-Turn', 'Question', 'Answering.']",,,,NP,"['NP', 'PP', 'PP', '.']"
177,https://www.semanticscholar.org/paper/NumNet%3A-Machine-Reading-Comprehension-with-Ran-Lin/730043364aed106241ef18ab3e3b5e316802a254,21,Abstract,0,"Numerical reasoning, such as addition, subtraction, sorting and counting is a critical skill in human's reading comprehension, which has not been well considered in existing machine reading comprehension (MRC) systems.","Numerical reasoning, such as addition, subtraction, sorting and counting is a critical skill in human's reading comprehension, which has not been well considered in existing machine reading comprehension (MRC) systems.",,,"['Numerical', 'reasoning,', 'such', 'as', 'addition,', 'subtraction,', 'sorting', 'and', 'counting', 'is', 'a', 'critical', 'skill', 'in', ""human's"", 'reading', 'comprehension,', 'which', 'has', 'not', 'been', 'well', 'considered', 'in', 'existing', 'machine', 'reading', 'comprehension', '(MRC)', 'systems.']",,,,S,"['NP', 'VP', '.']"
178,https://www.semanticscholar.org/paper/NumNet%3A-Machine-Reading-Comprehension-with-Ran-Lin/730043364aed106241ef18ab3e3b5e316802a254,21,Abstract,1,"To address this issue, we propose a numerical MRC model named as NumNet, which utilizes a numerically-aware graph neural network to consider the comparing information and performs numerical reasoning over numbers in the question and passage.","To address this issue, we propose a numerical MRC model named as NumNet, which utilizes a numerically-aware graph neural network to consider the comparing information and performs numerical reasoning over numbers in the question and passage.",,,"['To', 'address', 'this', 'issue,', 'we', 'propose', 'a', 'numerical', 'MRC', 'model', 'named', 'as', 'NumNet,', 'which', 'utilizes', 'a', 'numerically-aware', 'graph', 'neural', 'network', 'to', 'consider', 'the', 'comparing', 'information', 'and', 'performs', 'numerical', 'reasoning', 'over', 'numbers', 'in', 'the', 'question', 'and', 'passage.']",,,,S,"['S', ',', 'NP', 'VP', '.']"
179,https://www.semanticscholar.org/paper/NumNet%3A-Machine-Reading-Comprehension-with-Ran-Lin/730043364aed106241ef18ab3e3b5e316802a254,21,Abstract,2,"Our system achieves an EM-score of 64.56% on the DROP dataset, outperforming all existing machine reading comprehension models by considering the numerical relations among numbers.",Our system achieves an EM-score of 64.56 % on the,DROP,"dataset , outperforming all existing machine reading comprehension models by considering the numerical relations among numbers .","['Our', 'system', 'achieves', 'an', 'EM-score', 'of', '64.56', '%', 'on', 'the', 'DROP', 'dataset', ',', 'outperforming', 'all', 'existing', 'machine', 'reading', 'comprehension', 'models', 'by', 'considering', 'the', 'numerical', 'relations', 'among', 'numbers', '.']","(10, 11)","(49, 53)",0,S,"['NP', 'VP', '.']"
180,https://www.semanticscholar.org/paper/NumNet%3A-Machine-Reading-Comprehension-with-Ran-Lin/730043364aed106241ef18ab3e3b5e316802a254,21,Title,0,NumNet: Machine Reading Comprehension with Numerical Reasoning.,NumNet: Machine Reading Comprehension with Numerical Reasoning.,,,"['NumNet:', 'Machine', 'Reading', 'Comprehension', 'with', 'Numerical', 'Reasoning.']",,,,NP,"['NP', ':', 'NP', '.']"
181,https://www.semanticscholar.org/paper/Exploring-and-Predicting-Transferability-across-NLP-Vu-Wang/ee026b977120087c76819959649e1d4fd42510f0,22,Abstract,0,Recent advances in NLP demonstrate the effectiveness of training large-scale language models and transferring them to downstream tasks.,Recent advances in NLP demonstrate the effectiveness of training large-scale language models and transferring them to downstream tasks.,,,"['Recent', 'advances', 'in', 'NLP', 'demonstrate', 'the', 'effectiveness', 'of', 'training', 'large-scale', 'language', 'models', 'and', 'transferring', 'them', 'to', 'downstream', 'tasks.']",,,,S,"['NP', 'VP', '.']"
182,https://www.semanticscholar.org/paper/Exploring-and-Predicting-Transferability-across-NLP-Vu-Wang/ee026b977120087c76819959649e1d4fd42510f0,22,Abstract,1,Can fine-tuning these models on tasks other than language modeling further improve performance?,Can fine-tuning these models on tasks other than language modeling further improve performance?,,,"['Can', 'fine-tuning', 'these', 'models', 'on', 'tasks', 'other', 'than', 'language', 'modeling', 'further', 'improve', 'performance?']",,,,SQ,"['MD', 'ADVP', 'HYPH', 'S', 'VP', '.']"
183,https://www.semanticscholar.org/paper/Exploring-and-Predicting-Transferability-across-NLP-Vu-Wang/ee026b977120087c76819959649e1d4fd42510f0,22,Abstract,2,"In this paper, we conduct an extensive study of the transferability between 33 NLP tasks across three broad classes of problems (text classification, question answering, and sequence labeling).","In this paper, we conduct an extensive study of the transferability between 33 NLP tasks across three broad classes of problems (text classification, question answering, and sequence labeling).",,,"['In', 'this', 'paper,', 'we', 'conduct', 'an', 'extensive', 'study', 'of', 'the', 'transferability', 'between', '33', 'NLP', 'tasks', 'across', 'three', 'broad', 'classes', 'of', 'problems', '(text', 'classification,', 'question', 'answering,', 'and', 'sequence', 'labeling).']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
184,https://www.semanticscholar.org/paper/Exploring-and-Predicting-Transferability-across-NLP-Vu-Wang/ee026b977120087c76819959649e1d4fd42510f0,22,Abstract,3,"Our results show that transfer learning is more beneficial than previously thought, especially when target task data is scarce, and can improve performance even when the source task is small or differs substantially from the target task (e.g., part-of-speech tagging transfers well to the DROP QA dataset).","Our results show that transfer learning is more beneficial than previously thought , especially when target task data is scarce , and can improve performance even when the source task is small or differs substantially from the target task ( e.g. , part-of-speech tagging transfers well to the",DROP,QA dataset ) .,"['Our', 'results', 'show', 'that', 'transfer', 'learning', 'is', 'more', 'beneficial', 'than', 'previously', 'thought', ',', 'especially', 'when', 'target', 'task', 'data', 'is', 'scarce', ',', 'and', 'can', 'improve', 'performance', 'even', 'when', 'the', 'source', 'task', 'is', 'small', 'or', 'differs', 'substantially', 'from', 'the', 'target', 'task', '(', 'e.g.', ',', 'part-of-speech', 'tagging', 'transfers', 'well', 'to', 'the', 'DROP', 'QA', 'dataset', ')', '.']","(48, 49)","(292, 296)",0,S,"['NP', 'VP', '.']"
185,https://www.semanticscholar.org/paper/Exploring-and-Predicting-Transferability-across-NLP-Vu-Wang/ee026b977120087c76819959649e1d4fd42510f0,22,Abstract,4,"We also develop task embeddings that can be used to predict the most transferable source tasks for a given target task, and we validate their effectiveness in experiments controlled for source and target data size.","We also develop task embeddings that can be used to predict the most transferable source tasks for a given target task, and we validate their effectiveness in experiments controlled for source and target data size.",,,"['We', 'also', 'develop', 'task', 'embeddings', 'that', 'can', 'be', 'used', 'to', 'predict', 'the', 'most', 'transferable', 'source', 'tasks', 'for', 'a', 'given', 'target', 'task,', 'and', 'we', 'validate', 'their', 'effectiveness', 'in', 'experiments', 'controlled', 'for', 'source', 'and', 'target', 'data', 'size.']",,,,S,"['S', ',', 'CC', 'S', '.']"
186,https://www.semanticscholar.org/paper/Exploring-and-Predicting-Transferability-across-NLP-Vu-Wang/ee026b977120087c76819959649e1d4fd42510f0,22,Abstract,5,"Overall, our experiments reveal that factors such as source data size, task and domain similarity, and task complexity all play a role in determining transferability.","Overall, our experiments reveal that factors such as source data size, task and domain similarity, and task complexity all play a role in determining transferability.",,,"['Overall,', 'our', 'experiments', 'reveal', 'that', 'factors', 'such', 'as', 'source', 'data', 'size,', 'task', 'and', 'domain', 'similarity,', 'and', 'task', 'complexity', 'all', 'play', 'a', 'role', 'in', 'determining', 'transferability.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
187,https://www.semanticscholar.org/paper/Exploring-and-Predicting-Transferability-across-NLP-Vu-Wang/ee026b977120087c76819959649e1d4fd42510f0,22,Title,0,Exploring and Predicting Transferability across NLP Tasks.,Exploring and Predicting Transferability across NLP Tasks.,,,"['Exploring', 'and', 'Predicting', 'Transferability', 'across', 'NLP', 'Tasks.']",,,,S,"['S', 'PP', '.']"
188,https://www.semanticscholar.org/paper/Obtaining-Faithful-Interpretations-from-Neural-Subramanian-Bogin/e4b1b8bee66c1bb438f72b36a9d2cfefd8e105a8,23,Abstract,0,"Neural module networks (NMNs) are a popular approach for modeling compositionality: they achieve high accuracy when applied to problems in language and vision, while reflecting the compositional structure of the problem in the network architecture.","Neural module networks (NMNs) are a popular approach for modeling compositionality: they achieve high accuracy when applied to problems in language and vision, while reflecting the compositional structure of the problem in the network architecture.",,,"['Neural', 'module', 'networks', '(NMNs)', 'are', 'a', 'popular', 'approach', 'for', 'modeling', 'compositionality:', 'they', 'achieve', 'high', 'accuracy', 'when', 'applied', 'to', 'problems', 'in', 'language', 'and', 'vision,', 'while', 'reflecting', 'the', 'compositional', 'structure', 'of', 'the', 'problem', 'in', 'the', 'network', 'architecture.']",,,,S,"['S', ':', 'S', '.']"
189,https://www.semanticscholar.org/paper/Obtaining-Faithful-Interpretations-from-Neural-Subramanian-Bogin/e4b1b8bee66c1bb438f72b36a9d2cfefd8e105a8,23,Abstract,1,"However, prior work implicitly assumed that the structure of the network modules, describing the abstract reasoning process, provides a faithful explanation of the model's reasoning; that is, that all modules perform their intended behaviour.","However, prior work implicitly assumed that the structure of the network modules, describing the abstract reasoning process, provides a faithful explanation of the model's reasoning; that is, that all modules perform their intended behaviour.",,,"['However,', 'prior', 'work', 'implicitly', 'assumed', 'that', 'the', 'structure', 'of', 'the', 'network', 'modules,', 'describing', 'the', 'abstract', 'reasoning', 'process,', 'provides', 'a', 'faithful', 'explanation', 'of', 'the', ""model's"", 'reasoning;', 'that', 'is,', 'that', 'all', 'modules', 'perform', 'their', 'intended', 'behaviour.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
190,https://www.semanticscholar.org/paper/Obtaining-Faithful-Interpretations-from-Neural-Subramanian-Bogin/e4b1b8bee66c1bb438f72b36a9d2cfefd8e105a8,23,Abstract,2,"In this work, we propose and conduct a systematic evaluation of the intermediate outputs of NMNs on NLVR2 and DROP, two datasets which require composing multiple reasoning steps.","In this work , we propose and conduct a systematic evaluation of the intermediate outputs of NMNs on NLVR2 and",DROP,", two datasets which require composing multiple reasoning steps .","['In', 'this', 'work', ',', 'we', 'propose', 'and', 'conduct', 'a', 'systematic', 'evaluation', 'of', 'the', 'intermediate', 'outputs', 'of', 'NMNs', 'on', 'NLVR2', 'and', 'DROP', ',', 'two', 'datasets', 'which', 'require', 'composing', 'multiple', 'reasoning', 'steps', '.']","(20, 21)","(110, 114)",0,S,"['PP', ',', 'NP', 'VP', '.']"
191,https://www.semanticscholar.org/paper/Obtaining-Faithful-Interpretations-from-Neural-Subramanian-Bogin/e4b1b8bee66c1bb438f72b36a9d2cfefd8e105a8,23,Abstract,3,"We find that the intermediate outputs differ from the expected output, illustrating that the network structure does not provide a faithful explanation of model behaviour.","We find that the intermediate outputs differ from the expected output, illustrating that the network structure does not provide a faithful explanation of model behaviour.",,,"['We', 'find', 'that', 'the', 'intermediate', 'outputs', 'differ', 'from', 'the', 'expected', 'output,', 'illustrating', 'that', 'the', 'network', 'structure', 'does', 'not', 'provide', 'a', 'faithful', 'explanation', 'of', 'model', 'behaviour.']",,,,S,"['NP', 'VP', '.']"
192,https://www.semanticscholar.org/paper/Obtaining-Faithful-Interpretations-from-Neural-Subramanian-Bogin/e4b1b8bee66c1bb438f72b36a9d2cfefd8e105a8,23,Abstract,4,"To remedy that, we train the model with auxiliary supervision and propose particular choices for module architecture that yield much better faithfulness, at a minimal cost to accuracy.","To remedy that, we train the model with auxiliary supervision and propose particular choices for module architecture that yield much better faithfulness, at a minimal cost to accuracy.",,,"['To', 'remedy', 'that,', 'we', 'train', 'the', 'model', 'with', 'auxiliary', 'supervision', 'and', 'propose', 'particular', 'choices', 'for', 'module', 'architecture', 'that', 'yield', 'much', 'better', 'faithfulness,', 'at', 'a', 'minimal', 'cost', 'to', 'accuracy.']",,,,S,"['S', ',', 'NP', 'VP', '.']"
193,https://www.semanticscholar.org/paper/Obtaining-Faithful-Interpretations-from-Neural-Subramanian-Bogin/e4b1b8bee66c1bb438f72b36a9d2cfefd8e105a8,23,Title,0,Obtaining Faithful Interpretations from Compositional Neural Networks.,Obtaining Faithful Interpretations from Compositional Neural Networks.,,,"['Obtaining', 'Faithful', 'Interpretations', 'from', 'Compositional', 'Neural', 'Networks.']",,,,S,"['VP', '.']"
194,https://www.semanticscholar.org/paper/Contextualized-Representations-Using-Textual-Joshi-Lee/612f49eb1da46668b30f051bd3abc3b8ff6cc7b9,24,Abstract,0,We present a method to represent input texts by contextualizing them jointly with dynamically retrieved textual encyclopedic background knowledge from multiple documents.,We present a method to represent input texts by contextualizing them jointly with dynamically retrieved textual encyclopedic background knowledge from multiple documents.,,,"['We', 'present', 'a', 'method', 'to', 'represent', 'input', 'texts', 'by', 'contextualizing', 'them', 'jointly', 'with', 'dynamically', 'retrieved', 'textual', 'encyclopedic', 'background', 'knowledge', 'from', 'multiple', 'documents.']",,,,S,"['NP', 'VP', '.']"
195,https://www.semanticscholar.org/paper/Contextualized-Representations-Using-Textual-Joshi-Lee/612f49eb1da46668b30f051bd3abc3b8ff6cc7b9,24,Abstract,1,We apply our method to reading comprehension tasks by encoding questions and passages together with background sentences about the entities they mention.,We apply our method to reading comprehension tasks by encoding questions and passages together with background sentences about the entities they mention.,,,"['We', 'apply', 'our', 'method', 'to', 'reading', 'comprehension', 'tasks', 'by', 'encoding', 'questions', 'and', 'passages', 'together', 'with', 'background', 'sentences', 'about', 'the', 'entities', 'they', 'mention.']",,,,S,"['NP', 'VP', '.']"
196,https://www.semanticscholar.org/paper/Contextualized-Representations-Using-Textual-Joshi-Lee/612f49eb1da46668b30f051bd3abc3b8ff6cc7b9,24,Abstract,2,We show that integrating background knowledge from text is effective for tasks focusing on factual reasoning and allows direct reuse of powerful pretrained BERT-style encoders.,We show that integrating background knowledge from text is effective for tasks focusing on factual reasoning and allows direct reuse of powerful pretrained BERT-style encoders.,,,"['We', 'show', 'that', 'integrating', 'background', 'knowledge', 'from', 'text', 'is', 'effective', 'for', 'tasks', 'focusing', 'on', 'factual', 'reasoning', 'and', 'allows', 'direct', 'reuse', 'of', 'powerful', 'pretrained', 'BERT-style', 'encoders.']",,,,S,"['NP', 'VP', '.']"
197,https://www.semanticscholar.org/paper/Contextualized-Representations-Using-Textual-Joshi-Lee/612f49eb1da46668b30f051bd3abc3b8ff6cc7b9,24,Abstract,3,"Moreover, knowledge integration can be further improved with suitable pretraining via a self-supervised masked language model objective over words in background-augmented input text.","Moreover, knowledge integration can be further improved with suitable pretraining via a self-supervised masked language model objective over words in background-augmented input text.",,,"['Moreover,', 'knowledge', 'integration', 'can', 'be', 'further', 'improved', 'with', 'suitable', 'pretraining', 'via', 'a', 'self-supervised', 'masked', 'language', 'model', 'objective', 'over', 'words', 'in', 'background-augmented', 'input', 'text.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
198,https://www.semanticscholar.org/paper/Contextualized-Representations-Using-Textual-Joshi-Lee/612f49eb1da46668b30f051bd3abc3b8ff6cc7b9,24,Abstract,4,"On TriviaQA, our approach obtains improvements of 1.6 to 3.1 F1 over comparable RoBERTa models which do not integrate background knowledge dynamically.","On TriviaQA, our approach obtains improvements of 1.6 to 3.1 F1 over comparable RoBERTa models which do not integrate background knowledge dynamically.",,,"['On', 'TriviaQA,', 'our', 'approach', 'obtains', 'improvements', 'of', '1.6', 'to', '3.1', 'F1', 'over', 'comparable', 'RoBERTa', 'models', 'which', 'do', 'not', 'integrate', 'background', 'knowledge', 'dynamically.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
199,https://www.semanticscholar.org/paper/Contextualized-Representations-Using-Textual-Joshi-Lee/612f49eb1da46668b30f051bd3abc3b8ff6cc7b9,24,Abstract,5,"On MRQA, a large collection of diverse QA datasets, we see consistent gains in-domain along with large improvements out-of-domain on BioASQ (2.1 to 4.2 F1), TextbookQA (1.6 to 2.0 F1), and DuoRC (1.1 to 2.0 F1).","On MRQA, a large collection of diverse QA datasets, we see consistent gains in-domain along with large improvements out-of-domain on BioASQ (2.1 to 4.2 F1), TextbookQA (1.6 to 2.0 F1), and DuoRC (1.1 to 2.0 F1).",,,"['On', 'MRQA,', 'a', 'large', 'collection', 'of', 'diverse', 'QA', 'datasets,', 'we', 'see', 'consistent', 'gains', 'in-domain', 'along', 'with', 'large', 'improvements', 'out-of-domain', 'on', 'BioASQ', '(2.1', 'to', '4.2', 'F1),', 'TextbookQA', '(1.6', 'to', '2.0', 'F1),', 'and', 'DuoRC', '(1.1', 'to', '2.0', 'F1).']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
200,https://www.semanticscholar.org/paper/Contextualized-Representations-Using-Textual-Joshi-Lee/612f49eb1da46668b30f051bd3abc3b8ff6cc7b9,24,Title,0,Contextualized Representations Using Textual Encyclopedic Knowledge.,Contextualized Representations Using Textual Encyclopedic Knowledge.,,,"['Contextualized', 'Representations', 'Using', 'Textual', 'Encyclopedic', 'Knowledge.']",,,,S,"['NP', 'VP', '.']"
201,https://www.semanticscholar.org/paper/A-Simple-and-Effective-Model-for-Answering-Segal-Efrat/0e21b1f462703078fc7b0459209634ea4c9073ad,25,Abstract,0,"Models for reading comprehension (RC) commonly restrict their output space to the set of all single contiguous spans from the input, in order to alleviate the learning problem and avoid the need for a model that generates text explicitly.","Models for reading comprehension (RC) commonly restrict their output space to the set of all single contiguous spans from the input, in order to alleviate the learning problem and avoid the need for a model that generates text explicitly.",,,"['Models', 'for', 'reading', 'comprehension', '(RC)', 'commonly', 'restrict', 'their', 'output', 'space', 'to', 'the', 'set', 'of', 'all', 'single', 'contiguous', 'spans', 'from', 'the', 'input,', 'in', 'order', 'to', 'alleviate', 'the', 'learning', 'problem', 'and', 'avoid', 'the', 'need', 'for', 'a', 'model', 'that', 'generates', 'text', 'explicitly.']",,,,S,"['NP', 'VP', '.']"
202,https://www.semanticscholar.org/paper/A-Simple-and-Effective-Model-for-Answering-Segal-Efrat/0e21b1f462703078fc7b0459209634ea4c9073ad,25,Abstract,1,"However, forcing an answer to be a single span can be restrictive, and some recent datasets also include multi-span questions, i.e., questions whose answer is a set of non-contiguous spans in the text.","However, forcing an answer to be a single span can be restrictive, and some recent datasets also include multi-span questions, i.e., questions whose answer is a set of non-contiguous spans in the text.",,,"['However,', 'forcing', 'an', 'answer', 'to', 'be', 'a', 'single', 'span', 'can', 'be', 'restrictive,', 'and', 'some', 'recent', 'datasets', 'also', 'include', 'multi-span', 'questions,', 'i.e.,', 'questions', 'whose', 'answer', 'is', 'a', 'set', 'of', 'non-contiguous', 'spans', 'in', 'the', 'text.']",,,,S,"['S', ',', 'CC', 'S', '.']"
203,https://www.semanticscholar.org/paper/A-Simple-and-Effective-Model-for-Answering-Segal-Efrat/0e21b1f462703078fc7b0459209634ea4c9073ad,25,Abstract,2,"Naturally, models that return single spans cannot answer these questions.","Naturally, models that return single spans cannot answer these questions.",,,"['Naturally,', 'models', 'that', 'return', 'single', 'spans', 'cannot', 'answer', 'these', 'questions.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
204,https://www.semanticscholar.org/paper/A-Simple-and-Effective-Model-for-Answering-Segal-Efrat/0e21b1f462703078fc7b0459209634ea4c9073ad,25,Abstract,3,"In this work, we propose a simple architecture for answering multi-span questions by casting the task as a sequence tagging problem, namely, predicting for each input token whether it should be part of the output or not.","In this work, we propose a simple architecture for answering multi-span questions by casting the task as a sequence tagging problem, namely, predicting for each input token whether it should be part of the output or not.",,,"['In', 'this', 'work,', 'we', 'propose', 'a', 'simple', 'architecture', 'for', 'answering', 'multi-span', 'questions', 'by', 'casting', 'the', 'task', 'as', 'a', 'sequence', 'tagging', 'problem,', 'namely,', 'predicting', 'for', 'each', 'input', 'token', 'whether', 'it', 'should', 'be', 'part', 'of', 'the', 'output', 'or', 'not.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
205,https://www.semanticscholar.org/paper/A-Simple-and-Effective-Model-for-Answering-Segal-Efrat/0e21b1f462703078fc7b0459209634ea4c9073ad,25,Abstract,4,Our model substantially improves performance on span extraction questions from DROP and Quoref by 9.9 and 5.5 EM points respectively.,Our model substantially improves performance on span extraction questions from,DROP,and Quoref by 9.9 and 5.5 EM points respectively .,"['Our', 'model', 'substantially', 'improves', 'performance', 'on', 'span', 'extraction', 'questions', 'from', 'DROP', 'and', 'Quoref', 'by', '9.9', 'and', '5.5', 'EM', 'points', 'respectively', '.']","(10, 11)","(78, 82)",0,S,"['NP', 'VP', '.']"
206,https://www.semanticscholar.org/paper/A-Simple-and-Effective-Model-for-Answering-Segal-Efrat/0e21b1f462703078fc7b0459209634ea4c9073ad,25,Title,0,A Simple and Effective Model for Answering Multi-span Questions.,A Simple and Effective Model for Answering Multi-span Questions.,,,"['A', 'Simple', 'and', 'Effective', 'Model', 'for', 'Answering', 'Multi-span', 'Questions.']",,,,NP,"['NP', 'PP', '.']"
