,text,src,Type,misc,ID,ann_section,ann_source,class
415,parent training .,0,Abstract,hl_i,10934569,test,gold,i
416,"( 7 with autism , 8 with pervasive developmental disorder not otherwise specified -- NOS )",1,Abstract,ss_p,10934569,test,gold,p
417,intensive treatment,1,Abstract,ss_i,10934569,test,gold,i
418,7,1,Abstract,hl_p,10934569,test,gold,p
419,autism,1,Abstract,hl_p,10934569,test,gold,p
420,8,1,Abstract,hl_p,10934569,test,gold,p
421,pervasive developmental disorder not otherwise specified -- NOS,1,Abstract,hl_p,10934569,test,gold,p
422,intensive treatment,1,Abstract,hl_i,10934569,test,gold,i
423,"( 7 with autism , 6 with pervasive developmental disorder NOS )",2,Abstract,ss_p,10934569,test,gold,p
424,parent training,2,Abstract,ss_i,10934569,test,gold,i
425,parent training .,2,Abstract,ss_i,10934569,test,gold,i
426,7 with autism,2,Abstract,hl_p,10934569,test,gold,p
427,6 with pervasive developmental disorder NOS,2,Abstract,hl_p,10934569,test,gold,p
428,parent training,2,Abstract,hl_i,10934569,test,gold,i
429,parent training .,2,Abstract,hl_i,10934569,test,gold,i
430,intensive treatment,3,Abstract,ss_i,10934569,test,gold,i
431,parent training,3,Abstract,ss_i,10934569,test,gold,i
432,"intelligence , visual-spatial skills , language , and academics",3,Abstract,ss_o,10934569,test,gold,o
433,adaptive functioning,3,Abstract,ss_o,10934569,test,gold,o
434,behavior problems .,3,Abstract,ss_o,10934569,test,gold,o
435,intensive treatment,3,Abstract,hl_i,10934569,test,gold,i
436,parent training,3,Abstract,hl_i,10934569,test,gold,i
437,intelligence,3,Abstract,hl_o,10934569,test,gold,o
438,visual-spatial skills,3,Abstract,hl_o,10934569,test,gold,o
439,language,3,Abstract,hl_o,10934569,test,gold,o
440,academics,3,Abstract,hl_o,10934569,test,gold,o
441,adaptive functioning,3,Abstract,hl_o,10934569,test,gold,o
442,behavior problems .,3,Abstract,hl_o,10934569,test,gold,o
443,Children with pervasive developmental disorder NOS,4,Abstract,ss_p,10934569,test,gold,p
444,autism .,4,Abstract,ss_p,10934569,test,gold,p
445,Children,4,Abstract,hl_p,10934569,test,gold,p
446,pervasive developmental disorder,4,Abstract,hl_p,10934569,test,gold,p
447,children with pervasive developmental disorder .,0,Title,ss_p,10934569,test,gold,p
448,intensive early intervention,0,Title,ss_i,10934569,test,gold,i
449,children,0,Title,hl_p,10934569,test,gold,p
450,pervasive developmental disorder,0,Title,hl_p,10934569,test,gold,p
451,intensive early intervention,0,Title,hl_i,10934569,test,gold,i
452,on dogs and cats,0,Abstract,ss_p,10940525,test,gold,p
453,selamectin,0,Abstract,ss_i,10940525,test,gold,i
454,efficacy,0,Abstract,ss_o,10940525,test,gold,o
455,safety,0,Abstract,ss_o,10940525,test,gold,o
456,dogs and cats,0,Abstract,hl_p,10940525,test,gold,p
457,selamectin,0,Abstract,hl_i,10940525,test,gold,i
458,efficacy,0,Abstract,hl_o,10940525,test,gold,o
459,safety,0,Abstract,hl_o,10940525,test,gold,o
460,dogs and cats showing signs of flea allergy dermatitis ( FAD ) .,1,Abstract,ss_p,10940525,test,gold,p
461,selamectin,1,Abstract,ss_i,10940525,test,gold,i
462,dogs and cats showing signs of flea allergy dermatitis ( FAD ) .,1,Abstract,hl_p,10940525,test,gold,p
463,selamectin,1,Abstract,hl_i,10940525,test,gold,i
464,selamectin,2,Abstract,ss_i,10940525,test,gold,i
465,selamectin,2,Abstract,hl_i,10940525,test,gold,i
466,"Dogs and cats with naturally occurring flea infestations , some of which also had signs associated with FAD",3,Abstract,ss_p,10940525,test,gold,p
467,"( 220 dogs , 189 cats )",3,Abstract,ss_p,10940525,test,gold,p
468,selamectin,3,Abstract,ss_i,10940525,test,gold,i
469,fenthion,3,Abstract,ss_i,10940525,test,gold,i
470,pyrethrins,3,Abstract,ss_i,10940525,test,gold,i
471,"Dogs and cats with naturally occurring flea infestations , some of which also had signs associated with FAD",3,Abstract,hl_p,10940525,test,gold,p
472,"220 dogs , 189 cats",3,Abstract,hl_p,10940525,test,gold,p
473,selamectin,3,Abstract,hl_i,10940525,test,gold,i
474,fenthion,3,Abstract,hl_i,10940525,test,gold,i
475,pyrethrins,3,Abstract,hl_i,10940525,test,gold,i
476,Selamectin,4,Abstract,ss_i,10940525,test,gold,i
477,Selamectin,4,Abstract,hl_i,10940525,test,gold,i
479,flea comb counts and clinical evaluations of FAD,6,Abstract,ss_o,10940525,test,gold,o
480,flea comb counts,6,Abstract,hl_o,10940525,test,gold,o
481,clinical evaluations of FAD,6,Abstract,hl_o,10940525,test,gold,o
482,selamectin-treated,7,Abstract,ss_i,10940525,test,gold,i
483,fenthion-treated,7,Abstract,ss_i,10940525,test,gold,i
484,mean flea counts,7,Abstract,ss_o,10940525,test,gold,o
485,mean flea counts,7,Abstract,ss_o,10940525,test,gold,o
486,selamectin-treated,7,Abstract,hl_i,10940525,test,gold,i
487,mean flea counts,7,Abstract,hl_o,10940525,test,gold,o
488,mean flea counts,7,Abstract,hl_o,10940525,test,gold,o
489,selamectin-treated,8,Abstract,ss_i,10940525,test,gold,i
490,pyrethrin-treated,8,Abstract,ss_i,10940525,test,gold,i
491,mean flea counts,8,Abstract,ss_o,10940525,test,gold,o
492,mean flea counts,8,Abstract,ss_o,10940525,test,gold,o
493,mean flea counts,8,Abstract,hl_o,10940525,test,gold,o
494,mean flea counts,8,Abstract,hl_o,10940525,test,gold,o
495,dogs and cats diagnosed clinically with FAD .,9,Abstract,ss_p,10940525,test,gold,p
496,Selamectin,9,Abstract,ss_i,10940525,test,gold,i
497,signs,9,Abstract,ss_o,10940525,test,gold,o
498,dogs and cats diagnosed clinically with FAD .,9,Abstract,hl_p,10940525,test,gold,p
499,Selamectin,9,Abstract,hl_i,10940525,test,gold,i
500,397 dogs free of adult heartworm infection from four heartworm-endemic areas of the USA,10,Abstract,ss_p,10940525,test,gold,p
501,selamectin,10,Abstract,ss_i,10940525,test,gold,i
502,ivermectin,10,Abstract,ss_i,10940525,test,gold,i
503,397 dogs free of adult heartworm infection from four heartworm-endemic areas of the USA,10,Abstract,hl_p,10940525,test,gold,p
504,selamectin,10,Abstract,hl_i,10940525,test,gold,i
505,ivermectin,10,Abstract,hl_i,10940525,test,gold,i
506,Selamectin,11,Abstract,ss_i,10940525,test,gold,i
507,heartworm prevention rate,11,Abstract,ss_o,10940525,test,gold,o
508,microfilariae and adult heartworm antigen,11,Abstract,ss_o,10940525,test,gold,o
509,Selamectin,11,Abstract,hl_i,10940525,test,gold,i
510,heartworm prevention rate,11,Abstract,hl_o,10940525,test,gold,o
511,673 dogs and 347 cats having an age range of 6 weeks to 19 years,12,Abstract,ss_p,10940525,test,gold,p
512,Selamectin,12,Abstract,ss_i,10940525,test,gold,i
513,673 dogs and 347 cats,12,Abstract,hl_p,10940525,test,gold,p
514,Selamectin,12,Abstract,hl_i,10940525,test,gold,i
515,"19 purebred or crossbred Collies ( Bearded , Border , and unspecified ) .",13,Abstract,ss_p,10940525,test,gold,p
516,"19 purebred or crossbred Collies ( Bearded , Border , and unspecified ) .",13,Abstract,hl_p,10940525,test,gold,p
517,adverse events .,14,Abstract,ss_o,10940525,test,gold,o
518,adverse events .,14,Abstract,hl_o,10940525,test,gold,o
519,in dogs and cats,15,Abstract,ss_p,10940525,test,gold,p
520,selamectin,15,Abstract,ss_i,10940525,test,gold,i
521,effective,15,Abstract,ss_o,10940525,test,gold,o
522,signs associated with FAD .,15,Abstract,ss_o,10940525,test,gold,o
523,dogs and cats,15,Abstract,hl_p,10940525,test,gold,p
524,selamectin,15,Abstract,hl_i,10940525,test,gold,i
525,effective,15,Abstract,hl_o,10940525,test,gold,o
526,signs associated with FAD .,15,Abstract,hl_o,10940525,test,gold,o
527,dogs and cats .,16,Abstract,ss_p,10940525,test,gold,p
528,Selamectin,16,Abstract,ss_i,10940525,test,gold,i
529,effective,16,Abstract,ss_o,10940525,test,gold,o
530,heartworms,16,Abstract,ss_o,10940525,test,gold,o
531,safe,16,Abstract,ss_o,10940525,test,gold,o
532,dogs and cats .,16,Abstract,hl_p,10940525,test,gold,p
533,Selamectin,16,Abstract,hl_i,10940525,test,gold,i
534,heartworms,16,Abstract,hl_o,10940525,test,gold,o
535,safe,16,Abstract,hl_o,10940525,test,gold,o
536,dogs and cats presented as veterinary patients in North America .,0,Title,ss_p,10940525,test,gold,p
537,selamectin,0,Title,ss_i,10940525,test,gold,i
538,Efficacy,0,Title,ss_o,10940525,test,gold,o
539,safety,0,Title,ss_o,10940525,test,gold,o
540,dogs and cats presented as veterinary patients in North America .,0,Title,hl_p,10940525,test,gold,p
541,selamectin,0,Title,hl_i,10940525,test,gold,i
542,Efficacy,0,Title,hl_o,10940525,test,gold,o
543,safety,0,Title,hl_o,10940525,test,gold,o
544,Acute invasive diarrhea,0,Abstract,ss_p,11099086,test,gold,p
545,in children .,0,Abstract,ss_p,11099086,test,gold,p
546,children .,0,Abstract,hl_p,11099086,test,gold,p
547,acute invasive diarrhea requiring an emergency visit in southern Israel .,1,Abstract,ss_p,11099086,test,gold,p
548,ceftriaxone,1,Abstract,ss_i,11099086,test,gold,i
549,ceftriaxone,1,Abstract,hl_i,11099086,test,gold,i
550,invasive diarrhea .,2,Abstract,ss_p,11099086,test,gold,p
551,acute invasive diarrhea in infants and children .,3,Abstract,ss_p,11099086,test,gold,p
552,ciprofloxacin,3,Abstract,ss_i,11099086,test,gold,i
553,efficacy,3,Abstract,ss_o,11099086,test,gold,o
554,safety,3,Abstract,ss_o,11099086,test,gold,o
555,acute invasive diarrhea,3,Abstract,hl_p,11099086,test,gold,p
556,infants and children,3,Abstract,hl_p,11099086,test,gold,p
557,ciprofloxacin,3,Abstract,hl_i,11099086,test,gold,i
558,efficacy,3,Abstract,hl_o,11099086,test,gold,o
559,safety,3,Abstract,hl_o,11099086,test,gold,o
560,201 evaluable children ages 6 months to 10 years ( 35 % < 1 year ; 70 % < 3 years ) presenting with acute invasive diarrhea at the Pediatric Emergency Room,4,Abstract,ss_p,11099086,test,gold,p
561,ciprofloxacin,4,Abstract,ss_i,11099086,test,gold,i
562,ceftriaxone,4,Abstract,ss_i,11099086,test,gold,i
563,201,4,Abstract,hl_p,11099086,test,gold,p
564,children ages 6 months to 10 years ( 35 % < 1 year ; 70 % < 3 years ) presenting with acute invasive diarrhea at the Pediatric Emergency Room,4,Abstract,hl_p,11099086,test,gold,p
565,ciprofloxacin,4,Abstract,hl_i,11099086,test,gold,i
566,ceftriaxone,4,Abstract,hl_i,11099086,test,gold,i
567,"Stool cultures for Shigella , Salmonella , Campylobacter spp .",5,Abstract,ss_o,11099086,test,gold,o
568,"Stool cultures for Shigella , Salmonella , Campylobacter spp .",5,Abstract,hl_o,11099086,test,gold,o
569,and diarrheagenic Escherichia coli,6,Abstract,ss_o,11099086,test,gold,o
570,and diarrheagenic Escherichia coli,6,Abstract,hl_o,11099086,test,gold,o
571,Clinical response and safety,7,Abstract,ss_o,11099086,test,gold,o
572,Clinical response and safety,7,Abstract,hl_o,11099086,test,gold,o
575,ciprofloxacin,10,Abstract,ss_i,11099086,test,gold,i
576,ceftriaxone,10,Abstract,ss_i,11099086,test,gold,i
577,Clinical cure or improvement,10,Abstract,ss_o,11099086,test,gold,o
578,ciprofloxacin,10,Abstract,hl_i,11099086,test,gold,i
579,ceftriaxone,10,Abstract,hl_i,11099086,test,gold,i
580,Clinical cure or improvement,10,Abstract,hl_o,11099086,test,gold,o
581,ciprofloxacin,11,Abstract,ss_i,11099086,test,gold,i
582,ciprofloxacin,11,Abstract,hl_i,11099086,test,gold,i
584,[ ciprofloxacin,13,Abstract,ss_i,11099086,test,gold,i
585,ceftriaxone,13,Abstract,ss_i,11099086,test,gold,i
586,adverse events,13,Abstract,ss_o,11099086,test,gold,o
587,ciprofloxacin,13,Abstract,hl_i,11099086,test,gold,i
588,ceftriaxone,13,Abstract,hl_i,11099086,test,gold,i
589,adverse events,13,Abstract,hl_o,11099086,test,gold,o
590,Joint examination,14,Abstract,ss_o,11099086,test,gold,o
591,Joint examination,14,Abstract,hl_o,11099086,test,gold,o
592,acute invasive diarrhea in ambulatory pediatric patients requiring an emergency room visit .,15,Abstract,ss_p,11099086,test,gold,p
593,ciprofloxacin,15,Abstract,ss_i,11099086,test,gold,i
594,ceftriaxone,15,Abstract,ss_i,11099086,test,gold,i
595,safe and effective,15,Abstract,ss_o,11099086,test,gold,o
596,ambulatory pediatric patients requiring an emergency room visit .,15,Abstract,hl_p,11099086,test,gold,p
597,ciprofloxacin,15,Abstract,hl_i,11099086,test,gold,i
598,ceftriaxone,15,Abstract,hl_i,11099086,test,gold,i
599,safe,15,Abstract,hl_o,11099086,test,gold,o
600,effective,15,Abstract,hl_o,11099086,test,gold,o
601,acute invasive diarrhea in children .,0,Title,ss_p,11099086,test,gold,p
602,ciprofloxacin,0,Title,ss_i,11099086,test,gold,i
603,ceftriaxone,0,Title,ss_i,11099086,test,gold,i
604,acute invasive diarrhea,0,Title,hl_p,11099086,test,gold,p
605,children,0,Title,hl_p,11099086,test,gold,p
606,ciprofloxacin,0,Title,hl_i,11099086,test,gold,i
607,ceftriaxone,0,Title,hl_i,11099086,test,gold,i
608,children with malaria,0,Abstract,ss_p,11229858,test,gold,p
609,antipyretics,0,Abstract,ss_i,11229858,test,gold,i
610,naproxen,0,Abstract,ss_i,11229858,test,gold,i
611,metamizol,0,Abstract,ss_i,11229858,test,gold,i
612,reduction of fever peaks .,0,Abstract,ss_o,11229858,test,gold,o
613,children,0,Abstract,hl_p,11229858,test,gold,p
614,malaria,0,Abstract,hl_p,11229858,test,gold,p
615,antipyretics,0,Abstract,hl_i,11229858,test,gold,i
616,naproxen,0,Abstract,hl_i,11229858,test,gold,i
617,metamizol,0,Abstract,hl_i,11229858,test,gold,i
618,reduction of fever peaks .,0,Abstract,hl_o,11229858,test,gold,o
619,malaria .,1,Abstract,ss_p,11229858,test,gold,p
620,Antipyretic,1,Abstract,ss_i,11229858,test,gold,i
621,fever clearance,1,Abstract,ss_o,11229858,test,gold,o
622,malaria .,1,Abstract,hl_p,11229858,test,gold,p
623,Antipyretic,1,Abstract,hl_i,11229858,test,gold,i
624,fever clearance,1,Abstract,hl_o,11229858,test,gold,o
625,children with malaria .,0,Title,ss_p,11229858,test,gold,p
626,antipyretic drugs,0,Title,ss_i,11229858,test,gold,i
627,children,0,Title,hl_p,11229858,test,gold,p
628,malaria,0,Title,hl_p,11229858,test,gold,p
629,antipyretic drugs,0,Title,hl_i,11229858,test,gold,i
630,10 healthy subjects .,0,Abstract,ss_p,1131298,test,gold,p
631,garlic and onion,0,Abstract,ss_i,1131298,test,gold,i
632,10 healthy subjects,0,Abstract,hl_p,1131298,test,gold,p
633,garlic and onion,0,Abstract,hl_i,1131298,test,gold,i
634,garlic or onion,1,Abstract,ss_i,1131298,test,gold,i
635,essential oils,1,Abstract,ss_i,1131298,test,gold,i
636,garlic or onion,1,Abstract,hl_i,1131298,test,gold,i
637,essential oils,1,Abstract,hl_i,1131298,test,gold,i
638,Garlic and onion,2,Abstract,ss_i,1131298,test,gold,i
639,serum cholesterol and plasma fibrinogen,2,Abstract,ss_o,1131298,test,gold,o
640,coagulation time,2,Abstract,ss_o,1131298,test,gold,o
641,fibrinolytic activity .,2,Abstract,ss_o,1131298,test,gold,o
642,Garlic and onion,2,Abstract,hl_i,1131298,test,gold,i
643,serum cholesterol and plasma fibrinogen,2,Abstract,hl_o,1131298,test,gold,o
644,coagulation time,2,Abstract,hl_o,1131298,test,gold,o
645,fibrinolytic activity .,2,Abstract,hl_o,1131298,test,gold,o
646,essential oil,3,Abstract,ss_i,1131298,test,gold,i
647,garlic,3,Abstract,ss_i,1131298,test,gold,i
648,onion .,3,Abstract,ss_i,1131298,test,gold,i
649,effects,3,Abstract,ss_o,1131298,test,gold,o
650,garlic,3,Abstract,hl_i,1131298,test,gold,i
651,onion .,3,Abstract,hl_i,1131298,test,gold,i
652,effects,3,Abstract,hl_o,1131298,test,gold,o
653,garlic and onion,4,Abstract,ss_i,1131298,test,gold,i
654,essential oil,4,Abstract,ss_i,1131298,test,gold,i
655,garlic and onion,4,Abstract,hl_i,1131298,test,gold,i
656,essential oils of garlic and onion,0,Title,ss_i,1131298,test,gold,i
657,essential oils of garlic and onion,0,Title,hl_i,1131298,test,gold,i
658,aquatic exercise classes,0,Abstract,ss_i,11317090,test,gold,i
659,cost and outcomes,0,Abstract,ss_o,11317090,test,gold,o
660,aquatic exercise classes,0,Abstract,hl_i,11317090,test,gold,i
661,cost,0,Abstract,hl_o,11317090,test,gold,o
662,outcomes,0,Abstract,hl_o,11317090,test,gold,o
663,aquatic classes .,1,Abstract,ss_i,11317090,test,gold,i
664,aquatic classes .,1,Abstract,hl_i,11317090,test,gold,i
665,Cost per quality-adjusted life year ( QALY ) gained,2,Abstract,ss_o,11317090,test,gold,o
666,Cost per quality-adjusted life year ( QALY ),2,Abstract,hl_o,11317090,test,gold,o
667,cost/QALY gained,3,Abstract,ss_o,11317090,test,gold,o
668,cost/QALY,3,Abstract,hl_o,11317090,test,gold,o
669,249 adults from Washington State aged 55 to 75 with a doctor-confirmed diagnosis of osteoarthritis to participate in aquatic classes .,4,Abstract,ss_p,11317090,test,gold,p
670,aquatic classes .,4,Abstract,ss_i,11317090,test,gold,i
671,249 adults from Washington State aged 55 to 75,4,Abstract,hl_p,11317090,test,gold,p
672,doctor-confirmed diagnosis of osteoarthritis,4,Abstract,hl_p,11317090,test,gold,p
673,aquatic classes .,4,Abstract,hl_i,11317090,test,gold,i
674,Quality of Well-Being Scale ( QWB ),5,Abstract,ss_o,11317090,test,gold,o
675,Current Health Desirability Rating ( CHDR ),5,Abstract,ss_o,11317090,test,gold,o
676,economic evaluation,5,Abstract,ss_o,11317090,test,gold,o
677,"arthritis-specific Health Assessment Questionnaire ( HAQ ) , Center for Epidemiologic Studies-Depression Scale ( CES-D )",5,Abstract,ss_o,11317090,test,gold,o
678,Perceived Quality of Life Scale ( PQOL ),5,Abstract,ss_o,11317090,test,gold,o
679,Quality of Well-Being Scale ( QWB ),5,Abstract,hl_o,11317090,test,gold,o
680,Current Health Desirability Rating ( CHDR ),5,Abstract,hl_o,11317090,test,gold,o
681,"arthritis-specific Health Assessment Questionnaire ( HAQ ) , Center for Epidemiologic Studies-Depression Scale ( CES-D )",5,Abstract,hl_o,11317090,test,gold,o
682,Perceived Quality of Life Scale ( PQOL ),5,Abstract,hl_o,11317090,test,gold,o
683,life expectancy tables,6,Abstract,ss_o,11317090,test,gold,o
684,QALYs .,6,Abstract,ss_o,11317090,test,gold,o
685,QALYs .,6,Abstract,hl_o,11317090,test,gold,o
686,Use of health care facilities,7,Abstract,ss_o,11317090,test,gold,o
687,diaries/questionnaires,7,Abstract,ss_o,11317090,test,gold,o
688,Medicare reimbursement rates,7,Abstract,ss_o,11317090,test,gold,o
689,costs .,7,Abstract,ss_o,11317090,test,gold,o
690,Use of health care facilities,7,Abstract,hl_o,11317090,test,gold,o
691,Medicare reimbursement rates,7,Abstract,hl_o,11317090,test,gold,o
692,Nonparametric bootstrap sampling of costs/QALY ratios,8,Abstract,ss_o,11317090,test,gold,o
693,costs/QALY ratios,8,Abstract,hl_o,11317090,test,gold,o
694,Aquatic exercisers,9,Abstract,ss_i,11317090,test,gold,i
695,( QWB ),9,Abstract,ss_o,11317090,test,gold,o
696,"( CHDR , HAQ , PQOL )",9,Abstract,ss_o,11317090,test,gold,o
697,Aquatic exercisers,9,Abstract,hl_i,11317090,test,gold,i
698,( QWB ),9,Abstract,hl_o,11317090,test,gold,o
699,"( CHDR , HAQ , PQOL )",9,Abstract,hl_o,11317090,test,gold,o
701,Costs/QALY,11,Abstract,ss_o,11317090,test,gold,o
702,QWB,11,Abstract,ss_o,11317090,test,gold,o
703,CHRD .,11,Abstract,ss_o,11317090,test,gold,o
704,Costs/QALY,11,Abstract,hl_o,11317090,test,gold,o
705,QWB,11,Abstract,hl_o,11317090,test,gold,o
706,CHRD .,11,Abstract,hl_o,11317090,test,gold,o
707,Aquatic exercise,12,Abstract,ss_i,11317090,test,gold,i
708,QALY gained,12,Abstract,ss_o,11317090,test,gold,o
709,Aquatic exercise,12,Abstract,hl_i,11317090,test,gold,i
710,QALY,12,Abstract,hl_o,11317090,test,gold,o
711,aquatic exercise .,13,Abstract,ss_i,11317090,test,gold,i
712,aquatic exercise .,13,Abstract,hl_i,11317090,test,gold,i
713,persons with osteoarthritis .,0,Title,ss_p,11317090,test,gold,p
714,aquatic exercise,0,Title,ss_i,11317090,test,gold,i
715,Economic evaluation,0,Title,ss_o,11317090,test,gold,o
716,persons with osteoarthritis .,0,Title,hl_p,11317090,test,gold,p
717,aquatic exercise,0,Title,hl_i,11317090,test,gold,i
718,Economic evaluation,0,Title,hl_o,11317090,test,gold,o
719,patients at high risk for cardiovascular events .,0,Abstract,ss_p,11381289,test,gold,p
