,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3
39,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,6,(2018) recently showed that it is possible to inject knowledge of syntactic structure into a model through supervised self-attention.,(2018) recently showed that it is possible to inject knowledge of syntactic structure into a model through supervised self-attention.,,,"['(2018)', 'recently', 'showed', 'that', 'it', 'is', 'possible', 'to', 'inject', 'knowledge', 'of', 'syntactic', 'structure', 'into', 'a', 'model', 'through', 'supervised', 'self-attention.']",,,,showed,['( 2018 ) recently'],[]
40,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,7,"We conjecture that a similar injection of semantic knowledge, in particular, coreference information, into an existing model would improve performance on such complex problems.","We conjecture that a similar injection of semantic knowledge, in particular, coreference information, into an existing model would improve performance on such complex problems.",,,"['We', 'conjecture', 'that', 'a', 'similar', 'injection', 'of', 'semantic', 'knowledge,', 'in', 'particular,', 'coreference', 'information,', 'into', 'an', 'existing', 'model', 'would', 'improve', 'performance', 'on', 'such', 'complex', 'problems.']",,,,conjecture,['We'],[]
41,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,8,On the LAMBADA (Paperno et al.,On the LAMBADA (Paperno et al.,,,"['On', 'the', 'LAMBADA', '(Paperno', 'et', 'al.']",,,,et,"['the LAMBADA (', 'Paperno']",['al']
42,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,9,"2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest GPT-2 model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to GPT-2.","2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest",GPT,"-2 model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to GPT-2.","['2016)', 'task,', 'we', 'show', 'that', 'a', 'model', 'trained', 'from', 'scratch', 'with', 'coreference', 'as', 'auxiliary', 'supervision', 'for', 'self-attention', 'outperforms', 'the', 'largest', 'GPT', '-2', 'model,', 'setting', 'the', 'new', 'state-of-the-art,', 'while', 'only', 'containing', 'a', 'tiny', 'fraction', 'of', 'parameters', 'compared', 'to', 'GPT-2.']","(20, 21)","(138, 141)",0,show,"[',', 'we', '2016 ) task']",['a model trained from scratch with coreference as auxiliary supervision for self - attention']
43,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,9,"2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest GPT-2 model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to GPT-2.","2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest GPT-2 model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to",GPT,-2.,"['2016)', 'task,', 'we', 'show', 'that', 'a', 'model', 'trained', 'from', 'scratch', 'with', 'coreference', 'as', 'auxiliary', 'supervision', 'for', 'self-attention', 'outperforms', 'the', 'largest', 'GPT-2', 'model,', 'setting', 'the', 'new', 'state-of-the-art,', 'while', 'only', 'containing', 'a', 'tiny', 'fraction', 'of', 'parameters', 'compared', 'to', 'GPT', '-2.']","(36, 37)","(249, 252)",0,show,"[',', 'we', '2016 ) task']",['a model trained from scratch with coreference as auxiliary supervision for self - attention']
44,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,9,"2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest GPT-2 model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to GPT-2.","2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest",GPT-2,"model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to GPT-2.","['2016)', 'task,', 'we', 'show', 'that', 'a', 'model', 'trained', 'from', 'scratch', 'with', 'coreference', 'as', 'auxiliary', 'supervision', 'for', 'self-attention', 'outperforms', 'the', 'largest', 'GPT-2', 'model,', 'setting', 'the', 'new', 'state-of-the-art,', 'while', 'only', 'containing', 'a', 'tiny', 'fraction', 'of', 'parameters', 'compared', 'to', 'GPT-2.']","(20, 21)","(138, 143)",0,show,"[',', 'we', '2016 ) task']",['a model trained from scratch with coreference as auxiliary supervision for self - attention']
45,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,9,"2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest GPT-2 model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to GPT-2.","2016) task, we show that a model trained from scratch with coreference as auxiliary supervision for self-attention outperforms the largest GPT-2 model, setting the new state-of-the-art, while only containing a tiny fraction of parameters compared to",GPT-2,.,"['2016)', 'task,', 'we', 'show', 'that', 'a', 'model', 'trained', 'from', 'scratch', 'with', 'coreference', 'as', 'auxiliary', 'supervision', 'for', 'self-attention', 'outperforms', 'the', 'largest', 'GPT-2', 'model,', 'setting', 'the', 'new', 'state-of-the-art,', 'while', 'only', 'containing', 'a', 'tiny', 'fraction', 'of', 'parameters', 'compared', 'to', 'GPT-2', '.']","(36, 37)","(249, 254)",0,show,"[',', 'we', '2016 ) task']",['a model trained from scratch with coreference as auxiliary supervision for self - attention']
46,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Abstract,10,"We also conduct a thorough analysis of different variants of model architectures and supervision configurations, suggesting future directions on applying similar techniques to other problems.","We also conduct a thorough analysis of different variants of model architectures and supervision configurations, suggesting future directions on applying similar techniques to other problems.",,,"['We', 'also', 'conduct', 'a', 'thorough', 'analysis', 'of', 'different', 'variants', 'of', 'model', 'architectures', 'and', 'supervision', 'configurations,', 'suggesting', 'future', 'directions', 'on', 'applying', 'similar', 'techniques', 'to', 'other', 'problems.']",,,,conduct,['We'],"['a thorough analysis of different variants of model architectures and supervision configurations', ', suggesting future directions on applying similar techniques to other problems', '.']"
47,https://www.semanticscholar.org/paper/Attending-to-Entities-for-Better-Text-Understanding-Cheng-Erk/101d1b1872df566088cb31b95b7e78024a484a64,4,Title,0,Attending to Entities for Better Text Understanding.,Attending to Entities for Better Text Understanding.,,,"['Attending', 'to', 'Entities', 'for', 'Better', 'Text', 'Understanding.']",,,,Attending,[],[]
48,https://www.semanticscholar.org/paper/Multilingual-Question-Answering-from-Formatted-Text-Siblini-Pasqual/7c59f949fda5ce94746669b1f8cbf0204b24052f,5,Abstract,0,"Recent advances in NLP with language models such as BERT, GPT-2, XLNet or XLM, have allowed surpassing human performance on Reading Comprehension tasks on large-scale datasets (e.g.","Recent advances in NLP with language models such as BERT,",GPT,"-2, XLNet or XLM, have allowed surpassing human performance on Reading Comprehension tasks on large-scale datasets (e.g.","['Recent', 'advances', 'in', 'NLP', 'with', 'language', 'models', 'such', 'as', 'BERT,', 'GPT', '-2,', 'XLNet', 'or', 'XLM,', 'have', 'allowed', 'surpassing', 'human', 'performance', 'on', 'Reading', 'Comprehension', 'tasks', 'on', 'large-scale', 'datasets', '(e.g.']","(10, 11)","(57, 60)",0,have allowed,"['Recent advances in NLP with language models such as BERT , GPT -2 , XLNet or XLM ,']",['surpassing human performance on Reading Comprehension tasks on large - scale datasets ( e.g.']
49,https://www.semanticscholar.org/paper/Multilingual-Question-Answering-from-Formatted-Text-Siblini-Pasqual/7c59f949fda5ce94746669b1f8cbf0204b24052f,5,Abstract,0,"Recent advances in NLP with language models such as BERT, GPT-2, XLNet or XLM, have allowed surpassing human performance on Reading Comprehension tasks on large-scale datasets (e.g.","Recent advances in NLP with language models such as BERT,",GPT-2,", XLNet or XLM, have allowed surpassing human performance on Reading Comprehension tasks on large-scale datasets (e.g.","['Recent', 'advances', 'in', 'NLP', 'with', 'language', 'models', 'such', 'as', 'BERT,', 'GPT-2', ',', 'XLNet', 'or', 'XLM,', 'have', 'allowed', 'surpassing', 'human', 'performance', 'on', 'Reading', 'Comprehension', 'tasks', 'on', 'large-scale', 'datasets', '(e.g.']","(10, 11)","(57, 62)",0,have allowed,"['Recent advances in NLP with language models such as BERT , GPT-2 , XLNet or XLM ,']",['surpassing human performance on Reading Comprehension tasks on large - scale datasets ( e.g.']
50,https://www.semanticscholar.org/paper/Multilingual-Question-Answering-from-Formatted-Text-Siblini-Pasqual/7c59f949fda5ce94746669b1f8cbf0204b24052f,5,Abstract,1,"SQuAD), and this opens up many perspectives for Conversational AI.","SQuAD), and this opens up many perspectives for Conversational AI.",,,"['SQuAD),', 'and', 'this', 'opens', 'up', 'many', 'perspectives', 'for', 'Conversational', 'AI.']",,,,opens,"['SQuAD )', 'this']",['many perspectives']
51,https://www.semanticscholar.org/paper/Multilingual-Question-Answering-from-Formatted-Text-Siblini-Pasqual/7c59f949fda5ce94746669b1f8cbf0204b24052f,5,Abstract,2,"However, task-specific datasets are mostly in English which makes it difficult to acknowledge progress in foreign languages.","However, task-specific datasets are mostly in English which makes it difficult to acknowledge progress in foreign languages.",,,"['However,', 'task-specific', 'datasets', 'are', 'mostly', 'in', 'English', 'which', 'makes', 'it', 'difficult', 'to', 'acknowledge', 'progress', 'in', 'foreign', 'languages.']",,,,are mostly,"['However ,', 'task - specific datasets']",['which makes it difficult to acknowledge progress in foreign languages']
52,https://www.semanticscholar.org/paper/Multilingual-Question-Answering-from-Formatted-Text-Siblini-Pasqual/7c59f949fda5ce94746669b1f8cbf0204b24052f,5,Abstract,3,"Fortunately, state-of-the-art models are now being pre-trained on multiple languages (e.g.","Fortunately, state-of-the-art models are now being pre-trained on multiple languages (e.g.",,,"['Fortunately,', 'state-of-the-art', 'models', 'are', 'now', 'being', 'pre-trained', 'on', 'multiple', 'languages', '(e.g.']",,,,are being pre,"['Fortunately', 'now']","['-', 'trained on multiple languages ( e.g.']"
53,https://www.semanticscholar.org/paper/Multilingual-Question-Answering-from-Formatted-Text-Siblini-Pasqual/7c59f949fda5ce94746669b1f8cbf0204b24052f,5,Abstract,4,BERT was released in a multilingual version managing a hundred languages) and are exhibiting ability for zero-shot transfer from English to others languages on XNLI.,BERT was released in a multilingual version managing a hundred languages) and are exhibiting ability for zero-shot transfer from English to others languages on XNLI.,,,"['BERT', 'was', 'released', 'in', 'a', 'multilingual', 'version', 'managing', 'a', 'hundred', 'languages)', 'and', 'are', 'exhibiting', 'ability', 'for', 'zero-shot', 'transfer', 'from', 'English', 'to', 'others', 'languages', 'on', 'XNLI.']",,,,was,['BERT'],['released in a multilingual version managing a hundred languages ) and are exhibiting ability for zero - shot transfer from English to others languages on XNLI']
